Product Name,Order Date,Demand,Moving_Average
Bridgestone e6 Straight Distance NFL Carolina,,4,4
Bridgestone e6 Straight Distance NFL Carolina,,2,4.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,1
Bridgestone e6 Straight Distance NFL Carolina,,2,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,4,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,2
Bridgestone e6 Straight Distance NFL Carolina,,2,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,5,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,12,6
Bridgestone e6 Straight Distance NFL Carolina,,3,5.333333333
Bridgestone e6 Straight Distance NFL Carolina,,3,6
Bridgestone e6 Straight Distance NFL Carolina,,2,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,5,3.333333333
Bridgestone e6 Straight Distance NFL Carolina,,2,3
Bridgestone e6 Straight Distance NFL Carolina,,4,3.666666667
Bridgestone e6 Straight Distance NFL Carolina,,4,3.333333333
Bridgestone e6 Straight Distance NFL Carolina,,4,4
Bridgestone e6 Straight Distance NFL Carolina,,1,3
Bridgestone e6 Straight Distance NFL Carolina,,1,2
Bridgestone e6 Straight Distance NFL Carolina,,1,1
Bridgestone e6 Straight Distance NFL Carolina,,1,1
Bridgestone e6 Straight Distance NFL Carolina,,3,1.666666667
Bridgestone e6 Straight Distance NFL Carolina,,2,2
Bridgestone e6 Straight Distance NFL Carolina,,9,4.666666667
Bridgestone e6 Straight Distance NFL Carolina,,4,5
Bridgestone e6 Straight Distance NFL Carolina,,3,5.333333333
Bridgestone e6 Straight Distance NFL Carolina,,3,3.333333333
Bridgestone e6 Straight Distance NFL Carolina,,3,3
Bridgestone e6 Straight Distance NFL Carolina,,6,4
Bridgestone e6 Straight Distance NFL Carolina,,5,4.666666667
Bridgestone e6 Straight Distance NFL Carolina,,2,4.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,4,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,2,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,8,4.666666667
Bridgestone e6 Straight Distance NFL Carolina,,5,5
Bridgestone e6 Straight Distance NFL Carolina,,8,7
Bridgestone e6 Straight Distance NFL Carolina,,5,6
Bridgestone e6 Straight Distance NFL Carolina,,3,5.333333333
Bridgestone e6 Straight Distance NFL Carolina,,5,4.333333333
Bridgestone e6 Straight Distance NFL Carolina,,3,3.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,3
Bridgestone e6 Straight Distance NFL Carolina,,4,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,2
Bridgestone e6 Straight Distance NFL Carolina,,5,3.333333333
Bridgestone e6 Straight Distance NFL Carolina,,2,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,1
Bridgestone e6 Straight Distance NFL Carolina,,4,2
Bridgestone e6 Straight Distance NFL Carolina,,2,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,1,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,4,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,3,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,1,2.666666667
Bridgestone e6 Straight Distance NFL Carolina,,2,2
Bridgestone e6 Straight Distance NFL Carolina,,1,1.333333333
Bridgestone e6 Straight Distance NFL Carolina,,2,1.666666667
Bridgestone e6 Straight Distance NFL Carolina,,4,2.333333333
Bridgestone e6 Straight Distance NFL Carolina,,5,3.666666667
Bridgestone e6 Straight Distance NFL Carolina,,5,4.666666667
Bridgestone e6 Straight Distance NFL Carolina,,8,6
Bridgestone e6 Straight Distance NFL San Dieg,01-01-2015,3,
Bridgestone e6 Straight Distance NFL San Dieg,04-01-2015,4,
Bridgestone e6 Straight Distance NFL San Dieg,06-01-2015,7,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,10-01-2015,1,4
Bridgestone e6 Straight Distance NFL San Dieg,11-01-2015,1,3
Bridgestone e6 Straight Distance NFL San Dieg,03-02-2015,1,1
Bridgestone e6 Straight Distance NFL San Dieg,04-02-2015,1,1
Bridgestone e6 Straight Distance NFL San Dieg,03-03-2015,3,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,05-03-2015,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,07-03-2015,9,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,08-03-2015,2,5
Bridgestone e6 Straight Distance NFL San Dieg,05-04-2015,4,5
Bridgestone e6 Straight Distance NFL San Dieg,02-05-2015,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-05-2015,3,4
Bridgestone e6 Straight Distance NFL San Dieg,05-06-2015,8,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,06-07-2015,5,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,12-07-2015,5,6
Bridgestone e6 Straight Distance NFL San Dieg,01-08-2015,4,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,02-08-2015,3,4
Bridgestone e6 Straight Distance NFL San Dieg,04-08-2015,7,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,05-08-2015,4,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,07-08-2015,8,6.333333333
Bridgestone e6 Straight Distance NFL San Dieg,08-08-2015,3,5
Bridgestone e6 Straight Distance NFL San Dieg,01-09-2015,2,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,05-09-2015,2,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,07-09-2015,5,3
Bridgestone e6 Straight Distance NFL San Dieg,02-10-2015,2,3
Bridgestone e6 Straight Distance NFL San Dieg,06-10-2015,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,11-10-2015,1,1.333333333
Bridgestone e6 Straight Distance NFL San Dieg,02-11-2015,5,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,03-11-2015,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,04-11-2015,3,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,08-11-2015,4,3
Bridgestone e6 Straight Distance NFL San Dieg,02-12-2015,5,4
Bridgestone e6 Straight Distance NFL San Dieg,05-12-2015,3,4
Bridgestone e6 Straight Distance NFL San Dieg,01-01-2016,1,3
Bridgestone e6 Straight Distance NFL San Dieg,03-01-2016,3,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,05-01-2016,1,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,08-01-2016,1,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-01-2016,4,2
Bridgestone e6 Straight Distance NFL San Dieg,10-01-2016,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,03-02-2016,2,3
Bridgestone e6 Straight Distance NFL San Dieg,05-02-2016,1,2
Bridgestone e6 Straight Distance NFL San Dieg,10-02-2016,4,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,02-03-2016,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,06-03-2016,5,4
Bridgestone e6 Straight Distance NFL San Dieg,07-03-2016,2,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,09-03-2016,5,4
Bridgestone e6 Straight Distance NFL San Dieg,11-03-2016,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,12-03-2016,3,4
Bridgestone e6 Straight Distance NFL San Dieg,04-04-2016,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-04-2016,1,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,12-04-2016,2,1.333333333
Bridgestone e6 Straight Distance NFL San Dieg,01-05-2016,2,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,02-05-2016,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,03-05-2016,3,3
Bridgestone e6 Straight Distance NFL San Dieg,04-05-2016,5,4
Bridgestone e6 Straight Distance NFL San Dieg,06-05-2016,3,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,03-06-2016,5,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,06-06-2016,1,3
Bridgestone e6 Straight Distance NFL San Dieg,10-06-2016,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,12-06-2016,3,3
Bridgestone e6 Straight Distance NFL San Dieg,01-07-2016,4,4
Bridgestone e6 Straight Distance NFL San Dieg,02-07-2016,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,05-07-2016,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-07-2016,2,2
Bridgestone e6 Straight Distance NFL San Dieg,10-07-2016,5,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,04-08-2016,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,05-08-2016,5,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,07-08-2016,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,01-09-2016,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,03-09-2016,2,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,05-09-2016,4,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,03-10-2016,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,04-10-2016,5,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,10-10-2016,4,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,11-10-2016,1,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,04-11-2016,8,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,08-12-2016,3,4
Bridgestone e6 Straight Distance NFL San Dieg,11-12-2016,3,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,01-01-2017,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,02-01-2017,5,3
Bridgestone e6 Straight Distance NFL San Dieg,06-01-2017,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,07-02-2017,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-02-2017,3,3
Bridgestone e6 Straight Distance NFL San Dieg,10-02-2017,4,3
Bridgestone e6 Straight Distance NFL San Dieg,05-03-2017,7,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,08-03-2017,2,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,10-03-2017,4,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,01-04-2017,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,05-04-2017,8,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,07-04-2017,5,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,09-04-2017,5,6
Bridgestone e6 Straight Distance NFL San Dieg,,11,7
Bridgestone e6 Straight Distance NFL San Dieg,,5,7
Bridgestone e6 Straight Distance NFL San Dieg,,2,6
Bridgestone e6 Straight Distance NFL San Dieg,,10,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,5
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,4
Bridgestone e6 Straight Distance NFL San Dieg,,4,4
Bridgestone e6 Straight Distance NFL San Dieg,,2,3
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,3
Bridgestone e6 Straight Distance NFL San Dieg,,9,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,6,6.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,7,7.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,5
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,7,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,5
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,8,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,4
Bridgestone e6 Straight Distance NFL San Dieg,,6,5
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,2
Bridgestone e6 Straight Distance NFL San Dieg,,8,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,7,5
Bridgestone e6 Straight Distance NFL San Dieg,,4,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,5
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,4
Bridgestone e6 Straight Distance NFL San Dieg,,6,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,1.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,4
Bridgestone e6 Straight Distance NFL San Dieg,,4,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,4
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,5,3
Bridgestone e6 Straight Distance NFL San Dieg,,7,5
Bridgestone e6 Straight Distance NFL San Dieg,,3,5
Bridgestone e6 Straight Distance NFL San Dieg,,5,5
Bridgestone e6 Straight Distance NFL San Dieg,,8,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,2
Bridgestone e6 Straight Distance NFL San Dieg,,3,2
Bridgestone e6 Straight Distance NFL San Dieg,,2,2
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3
Bridgestone e6 Straight Distance NFL San Dieg,,5,4
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,3
Bridgestone e6 Straight Distance NFL San Dieg,,1,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,8,4
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,1.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,8,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,4
Bridgestone e6 Straight Distance NFL San Dieg,,8,6
Bridgestone e6 Straight Distance NFL San Dieg,,4,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3
Bridgestone e6 Straight Distance NFL San Dieg,,3,3
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,2
Bridgestone e6 Straight Distance NFL San Dieg,,3,2
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,7,5
Bridgestone e6 Straight Distance NFL San Dieg,,1,4
Bridgestone e6 Straight Distance NFL San Dieg,,4,4
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,8,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,5.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,5.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,6,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,4
Bridgestone e6 Straight Distance NFL San Dieg,,7,5
Bridgestone e6 Straight Distance NFL San Dieg,,4,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,4
Bridgestone e6 Straight Distance NFL San Dieg,,3,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,8,5
Bridgestone e6 Straight Distance NFL San Dieg,,2,4.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,4
Bridgestone e6 Straight Distance NFL San Dieg,,2,2
Bridgestone e6 Straight Distance NFL San Dieg,,1,1.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3
Bridgestone e6 Straight Distance NFL San Dieg,,4,4
Bridgestone e6 Straight Distance NFL San Dieg,,2,3
Bridgestone e6 Straight Distance NFL San Dieg,,7,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,3
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,1
Bridgestone e6 Straight Distance NFL San Dieg,,1,1
Bridgestone e6 Straight Distance NFL San Dieg,,2,1.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,4,3.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,2,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,2.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,5,2.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,4.333333333
Bridgestone e6 Straight Distance NFL San Dieg,,3,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,3,3
Bridgestone e6 Straight Distance NFL San Dieg,,5,3.666666667
Bridgestone e6 Straight Distance NFL San Dieg,,1,3
Bridgestone e6 Straight Distance NFL Tennesse,01-01-2015,4,
Bridgestone e6 Straight Distance NFL Tennesse,09-01-2015,1,
Bridgestone e6 Straight Distance NFL Tennesse,12-01-2015,2,2.333333333
Bridgestone e6 Straight Distance NFL Tennesse,01-02-2015,4,2.333333333
Bridgestone e6 Straight Distance NFL Tennesse,05-02-2015,4,3.333333333
Bridgestone e6 Straight Distance NFL Tennesse,07-02-2015,3,3.666666667
Bridgestone e6 Straight Distance NFL Tennesse,12-02-2015,2,3
Bridgestone e6 Straight Distance NFL Tennesse,03-03-2015,9,4.666666667
Bridgestone e6 Straight Distance NFL Tennesse,07-04-2015,4,5
